Date,Bank,Product,Country,Search Overall score,Web Overall score,Social Media Overall score,Referral Overall score,Awareness 1 score,Awareness 2 score,Awareness 3 score,Awareness 4 score,Awareness 5 score,Evaluation 1 score,Evaluation 2 score,Evaluation 3 score,Evaluation 4 score,Evaluation 5 score,Commitment 1 score,Commitment 2 score,Commitment 3 score,Commitment 4 score,Commitment 5 score,Purchase 1 score,Purchase 2 score,Purchase 3 score,Purchase 4 score,Purchase 5 score,Awarness Score,Evaluation Score,Commitment Score,Purchase Score,Customer Journey Score,Needs Channel Score,Acquire Score
01-06-2020,chase,cc,us,22.08,24.58,31.47,9.99,5.71,4.15,26.72,25.75,14.58,0.0,31.35,28.07,2.35,32.49,0.0,0.0,0.0,0.0,0.0,31.76,6.36,0.0,17.13,29.13,15.38,18.85,0.0,16.88,12.78,22.03,17.4
01-07-2020,chase,cc,us,24.05,24.17,29.18,9.99,4.51,4.4,30.32,25.04,16.46,0.0,31.38,28.33,7.16,27.79,0.0,0.0,0.0,10.19,0.0,30.51,6.79,0.0,17.43,26.86,16.15,18.93,2.04,16.32,13.36,21.85,17.6
01-08-2020,chase,cc,us,25.13,24.3,31.77,20.06,6.2,3.9,26.34,27.93,17.65,0.0,34.38,28.37,6.9,32.75,0.0,0.0,0.0,10.19,5.31,33.97,7.06,0.0,16.36,32.33,16.4,20.48,3.1,17.94,14.48,25.32,19.9
01-09-2020,chase,cc,us,22.73,25.49,30.29,12.77,6.16,6.38,28.93,30.8,13.83,0.0,34.25,31.89,5.31,48.93,0.0,0.0,0.0,10.19,3.46,33.9,7.06,0.0,17.75,33.32,17.22,24.08,2.73,18.41,15.61,22.82,19.22
01-10-2020,chase,cc,us,21.33,24.82,33.83,12.42,4.8,5.26,23.7,27.64,15.4,0.0,29.46,18.97,18.52,31.99,0.0,0.0,0.0,0.0,0.0,31.72,7.01,0.0,18.7,26.7,15.36,19.79,0.0,16.83,13.0,23.1,18.05
01-11-2020,chase,cc,us,19.42,24.39,32.45,11.03,4.31,6.3,23.45,26.46,18.75,0.0,26.94,12.94,15.38,27.54,0.0,0.0,0.0,10.19,0.0,41.64,7.15,0.0,14.66,28.03,15.85,16.56,2.04,18.3,13.19,21.82,17.5
01-12-2020,chase,cc,us,22.59,24.54,32.56,12.42,6.37,8.26,20.11,32.04,20.29,0.0,36.39,27.22,7.65,33.4,0.0,0.0,0.0,10.19,0.0,33.58,7.89,0.0,19.14,30.79,17.41,20.93,2.04,18.28,14.66,23.03,18.84
01-01-2021,chase,cc,us,21.19,25.37,30.94,17.28,4.4,5.12,19.96,29.8,17.2,0.0,29.53,22.9,9.24,37.66,0.0,0.0,0.0,0.0,5.31,31.63,8.28,0.0,9.2,27.76,15.3,19.87,1.06,15.37,12.9,23.7,18.3
01-02-2021,chase,cc,us,19.11,24.61,31.77,14.5,4.16,6.38,22.88,26.53,15.5,0.0,31.68,21.92,2.35,30.61,0.0,0.0,0.0,30.56,3.46,30.43,5.14,0.0,13.55,28.97,15.09,17.31,6.8,15.62,13.7,22.5,18.1
01-03-2021,chase,cc,us,20.85,25.19,31.77,10.34,3.95,4.61,22.34,29.94,14.57,9.26,33.02,28.52,2.35,33.09,0.0,0.0,0.0,16.67,0.0,29.83,6.53,0.0,17.59,31.44,15.08,21.25,3.33,17.08,14.18,22.04,18.11
01-04-2021,chase,cc,us,19.29,24.81,31.12,14.85,4.09,5.56,18.97,25.12,16.17,9.26,32.51,22.78,4.81,28.43,0.0,0.0,0.0,16.67,0.0,33.11,8.54,0.0,18.66,31.48,13.98,19.56,3.33,18.36,13.81,22.52,18.16
01-05-2021,chase,cc,us,22.28,25.27,30.38,16.93,5.57,7.24,25.66,28.15,19.28,24.47,32.78,27.59,8.75,32.37,0.0,0.0,0.0,10.19,5.31,36.05,6.31,0.0,17.03,33.17,17.18,25.19,3.1,18.51,16.0,23.71,19.86
01-06-2021,chase,cc,us,18.26,26.19,30.16,12.77,5.48,6.69,24.12,34.19,24.01,31.88,45.07,38.79,4.2,36.08,0.0,0.0,0.0,20.37,6.23,31.83,9.28,0.0,10.89,41.25,18.9,31.2,5.32,18.65,18.52,21.84,20.18
01-07-2021,chase,cc,us,20.05,25.4,29.1,10.68,2.72,4.11,26.16,28.16,16.29,14.81,24.97,26.04,4.55,33.68,0.0,0.0,0.0,0.0,6.23,32.05,10.1,0.0,5.3,30.15,15.49,20.81,1.25,15.52,13.27,21.31,17.29
01-08-2021,chase,cc,us,20.56,25.36,29.86,8.25,4.06,5.14,22.78,29.35,12.7,55.56,25.36,31.53,7.16,27.49,0.0,0.0,0.0,10.19,3.46,32.0,4.66,0.0,3.73,27.62,14.81,29.42,2.73,13.6,15.14,21.01,18.08
01-01-2017,citi,cc,us,8.95,21.1,28.91,6.97,8.59,29.01,26.72,39.93,16.95,0.0,26.19,14.68,31.69,13.85,1.59,0.0,2.03,0.0,0.0,25.27,0.0,0.0,0.0,0.0,24.24,17.28,0.72,5.05,11.82,16.48,14.15
01-02-2017,citi,cc,us,8.02,19.83,28.01,6.93,13.02,31.57,21.66,34.84,22.26,0.0,31.11,16.61,32.4,15.62,2.37,0.0,3.62,0.0,0.0,26.94,0.0,0.0,0.0,0.0,24.67,19.15,1.2,5.39,12.6,15.7,14.15
01-03-2017,citi,cc,us,8.51,20.86,23.62,6.93,20.48,31.1,26.0,39.62,20.87,0.0,29.52,16.43,32.52,15.0,0.15,0.0,2.03,0.0,5.31,29.1,0.0,0.0,0.0,0.0,27.61,18.69,1.5,5.82,13.4,14.98,14.19
01-04-2017,citi,cc,us,9.52,20.52,23.18,6.92,24.79,34.75,24.91,38.41,26.16,0.0,28.42,14.48,27.26,17.12,2.28,0.0,3.62,0.0,6.23,30.71,0.0,0.0,0.0,0.0,29.8,17.46,2.43,6.14,13.96,15.04,14.5
01-05-2017,citi,cc,us,9.34,21.73,25.99,6.91,19.79,33.0,21.24,34.7,22.07,0.0,27.58,11.93,23.47,14.92,0.05,0.0,2.03,0.0,0.0,29.37,0.0,0.0,0.0,0.0,26.16,15.58,0.42,5.87,12.01,15.99,14.0
01-06-2017,citi,cc,us,8.11,22.22,30.5,6.85,23.72,32.93,24.32,37.11,9.46,0.0,31.09,15.1,31.43,15.95,0.06,0.0,3.62,10.19,0.0,31.54,0.0,0.0,0.0,0.0,25.51,18.71,2.77,6.31,13.32,16.92,15.12
01-07-2017,citi,cc,us,8.46,22.9,22.56,6.92,17.51,33.27,25.72,39.49,13.65,0.0,29.48,16.72,26.36,15.32,3.73,0.0,3.62,0.0,0.0,28.67,0.0,0.0,0.0,0.0,25.93,17.58,1.47,5.73,12.68,15.21,13.94
01-08-2017,citi,cc,us,8.66,21.17,23.8,6.89,20.64,33.25,27.69,41.84,9.77,0.0,33.44,18.64,30.81,17.71,2.29,0.0,2.03,0.0,0.0,30.26,0.0,0.0,0.0,0.0,26.64,20.12,0.86,6.05,13.42,15.13,14.28
01-09-2017,citi,cc,us,9.21,21.47,35.06,6.85,22.79,32.48,23.47,37.11,11.67,0.0,35.65,18.59,28.96,18.49,2.81,0.0,3.62,0.0,0.0,30.5,0.0,0.0,0.0,0.0,25.5,20.34,1.29,6.1,13.31,18.15,15.73
01-10-2017,citi,cc,us,8.28,20.9,31.87,6.83,22.1,33.89,25.12,39.61,10.74,0.0,35.07,18.28,35.29,19.15,2.25,0.0,7.23,0.0,0.0,30.55,0.0,0.0,0.0,0.0,26.29,21.56,1.9,6.11,13.96,16.97,15.46
01-11-2017,citi,cc,us,9.18,20.34,25.41,6.88,27.42,36.1,26.21,40.16,9.08,0.0,33.23,18.06,31.18,15.69,2.25,0.0,7.23,0.0,0.0,29.82,0.0,0.0,0.0,0.0,27.79,19.63,1.9,5.96,13.82,15.45,14.64
01-12-2017,citi,cc,us,9.24,24.12,27.81,6.82,28.11,36.78,25.05,39.19,10.02,0.0,28.86,16.72,28.34,17.07,1.45,0.0,5.64,0.0,0.0,30.09,0.0,0.0,0.0,0.0,27.83,18.2,1.42,6.02,13.37,17.0,15.18
01-01-2018,citi,cc,us,10.58,20.69,23.27,6.84,21.69,36.54,23.61,38.24,6.22,0.0,25.1,15.69,22.62,14.89,1.43,0.0,2.03,0.0,5.31,32.56,0.0,0.0,0.0,0.0,25.26,15.66,1.75,6.51,12.3,15.35,13.82
01-02-2018,citi,cc,us,10.11,20.04,22.73,6.88,21.4,37.05,23.77,38.9,8.02,0.0,28.84,21.62,26.94,15.53,1.43,0.0,13.23,10.19,3.46,35.29,0.0,0.0,0.0,0.0,25.83,18.59,5.66,7.06,14.28,14.94,14.61
01-03-2018,citi,cc,us,10.32,20.59,28.14,7.01,12.89,27.95,17.2,23.59,6.61,0.0,16.48,15.06,20.19,11.58,1.44,0.0,9.26,10.19,6.23,31.38,0.0,0.0,0.0,0.0,17.65,12.66,5.42,6.28,10.5,16.52,13.51
01-04-2018,citi,cc,us,10.25,20.0,24.52,6.86,12.41,26.2,13.36,19.82,10.62,0.0,11.4,11.33,23.84,9.96,0.03,0.0,4.06,10.98,0.0,28.5,0.0,0.0,0.0,0.0,16.48,11.31,3.01,5.7,9.12,15.41,12.26
01-05-2018,citi,cc,us,8.24,20.88,22.76,6.79,19.8,29.54,17.47,23.7,14.23,0.0,12.16,15.44,20.31,15.19,4.48,0.0,4.41,16.67,0.0,28.66,0.0,0.0,0.0,0.0,20.95,12.62,5.11,5.73,11.1,14.67,12.88
01-06-2018,citi,cc,us,8.22,20.97,35.09,6.75,17.3,28.31,16.03,22.35,6.56,0.0,10.59,14.14,19.98,9.84,2.25,0.0,5.64,10.19,0.0,28.6,0.0,0.0,0.0,0.0,18.11,10.91,3.62,5.72,9.59,17.76,13.68
01-07-2018,citi,cc,us,9.88,20.28,24.75,6.74,19.71,30.88,18.79,24.93,11.65,0.0,15.91,13.62,20.86,12.66,2.26,0.0,6.0,0.0,0.0,28.46,0.0,0.0,0.0,0.0,21.19,12.61,1.65,5.69,10.28,15.41,12.84
01-08-2018,citi,cc,us,10.18,20.03,23.54,6.78,24.03,37.38,19.91,26.25,19.64,0.0,17.62,15.36,26.06,17.78,4.51,0.0,9.61,10.19,5.31,31.6,0.0,0.0,0.0,0.0,25.44,15.36,5.92,6.32,13.26,15.13,14.2
01-09-2018,citi,cc,us,10.42,19.6,24.11,6.78,19.2,35.0,15.71,21.75,23.95,0.0,17.91,15.17,22.35,17.23,1.44,0.0,6.44,20.37,0.0,33.69,0.0,0.0,0.0,0.0,23.12,14.53,5.65,6.74,12.51,15.23,13.87
01-10-2018,citi,cc,us,11.02,19.53,23.86,6.79,21.65,34.49,14.36,20.2,21.15,0.0,17.26,14.99,21.57,13.05,0.05,0.0,3.62,16.67,0.0,33.36,0.0,0.0,0.0,0.0,22.37,13.37,4.07,6.67,11.62,15.3,13.46
01-11-2018,citi,cc,us,9.37,19.57,24.28,6.79,23.86,35.75,17.24,23.26,22.05,0.0,16.35,14.69,24.27,15.66,3.68,0.0,3.62,16.67,0.0,35.41,0.0,0.0,0.0,0.0,24.43,14.19,4.79,7.08,12.62,15.0,13.81
01-12-2018,citi,cc,us,10.08,20.52,23.28,6.8,23.23,35.17,16.14,22.04,22.77,0.0,19.78,16.7,21.83,17.21,4.53,0.0,2.03,10.19,0.0,33.83,0.0,0.0,0.0,0.0,23.87,15.1,3.35,6.77,12.27,15.17,13.72
01-01-2019,citi,cc,us,9.01,21.35,22.84,6.77,24.33,36.51,18.25,23.99,18.06,0.0,15.84,18.73,20.95,15.18,0.05,0.0,4.6,10.19,0.0,36.05,0.0,0.0,0.0,0.0,24.23,14.14,2.97,7.21,12.14,14.99,13.57
01-02-2019,citi,cc,us,10.65,22.18,24.09,6.75,22.22,34.01,0.02,24.57,19.07,0.0,19.04,16.47,18.75,13.0,3.68,0.0,3.02,16.67,0.0,36.44,0.0,0.0,0.0,0.0,19.98,13.45,4.67,7.29,11.35,15.92,13.64
01-03-2019,citi,cc,us,9.84,21.1,23.36,6.76,22.85,36.52,1.02,25.85,26.77,0.0,17.83,15.34,19.78,13.33,0.07,0.0,3.02,17.46,0.0,39.04,0.0,0.0,0.0,0.0,22.6,13.26,4.11,7.81,11.94,15.26,13.6
01-04-2019,citi,cc,us,11.22,18.25,24.36,8.53,18.2,35.36,4.06,26.5,22.41,0.0,17.24,14.16,12.41,10.79,0.05,0.0,4.62,12.57,0.0,40.84,0.0,0.0,0.0,0.0,21.31,10.92,3.45,8.17,10.96,15.59,13.28
01-05-2019,citi,cc,us,8.87,17.97,23.76,8.68,21.26,33.31,4.9,25.59,20.13,0.0,13.98,14.74,18.94,9.73,5.94,0.0,2.05,12.57,0.0,39.08,0.0,0.0,0.0,0.0,21.04,11.48,4.11,7.82,11.11,14.82,12.96
01-06-2019,citi,cc,us,10.7,18.26,27.14,8.94,15.83,38.61,6.85,28.39,11.36,0.0,25.26,19.13,16.21,22.75,4.23,0.0,3.62,7.28,5.31,33.84,0.0,0.0,0.0,0.0,20.21,16.67,4.09,6.77,11.93,16.26,14.1
01-07-2019,citi,cc,us,9.42,18.12,24.34,8.98,14.89,34.06,8.1,22.95,12.62,0.0,17.6,14.37,17.32,17.97,1.46,0.0,5.64,6.48,5.31,32.91,0.0,0.0,0.0,0.0,18.52,13.45,3.78,6.58,10.58,15.22,12.9
01-08-2019,citi,cc,us,11.59,17.97,23.37,9.24,14.25,37.25,32.85,25.14,11.0,0.0,15.84,14.7,9.86,17.26,8.96,0.0,10.85,16.67,6.23,34.32,0.0,0.0,0.0,0.0,24.1,11.53,8.54,6.86,12.76,15.54,14.15
01-09-2019,citi,cc,us,10.14,17.31,26.4,9.58,15.87,37.12,42.57,26.94,10.28,0.0,14.42,15.69,14.16,18.9,0.08,0.0,7.23,20.37,3.46,34.97,0.0,0.0,0.0,0.0,26.56,12.63,6.23,6.99,13.1,15.86,14.48
01-10-2019,citi,cc,us,9.43,18.09,25.73,9.02,17.17,39.01,2.45,26.79,14.09,0.0,21.87,20.9,14.51,21.48,6.75,0.0,7.67,12.96,6.23,34.47,0.0,0.0,0.0,0.0,19.9,15.75,6.72,6.89,12.32,15.57,13.94
01-11-2019,citi,cc,us,9.95,17.86,24.41,9.09,16.38,34.82,1.96,26.87,11.31,0.0,13.96,17.4,11.1,17.88,3.67,0.0,3.97,10.19,3.46,32.1,0.0,0.0,0.0,0.0,18.27,12.07,4.26,6.42,10.26,15.33,12.8
01-12-2019,citi,cc,us,11.91,17.74,24.35,9.54,16.68,36.98,1.47,29.41,11.9,0.0,20.31,23.38,18.01,24.9,2.26,0.0,2.03,10.19,10.62,30.41,0.0,0.0,0.0,0.0,19.29,17.32,5.02,6.08,11.93,15.88,13.9
01-01-2020,citi,cc,us,11.94,17.51,24.43,9.2,14.25,38.24,43.44,30.38,8.07,0.0,20.0,21.47,12.35,21.71,2.26,0.0,2.03,6.48,5.31,32.74,0.0,0.0,0.0,0.0,26.88,15.11,3.22,6.55,12.94,15.77,14.36
01-02-2020,citi,cc,us,11.43,17.72,25.01,9.72,16.55,38.4,26.43,32.0,20.7,0.0,21.04,29.16,11.37,29.91,0.04,0.0,3.97,10.98,5.31,31.22,12.95,4.01,9.0,9.46,26.82,18.3,4.06,13.33,15.63,15.97,15.8
01-03-2020,citi,cc,us,12.94,17.36,23.7,8.98,17.73,38.26,32.79,30.08,21.59,0.0,24.65,25.55,17.15,26.59,3.65,0.0,0.0,16.67,8.77,33.85,10.31,0.0,17.07,14.02,28.09,18.79,5.82,15.05,16.94,15.74,16.34
01-04-2020,citi,cc,us,11.79,17.73,24.92,9.58,15.85,38.64,31.29,26.48,20.14,0.0,23.0,24.11,16.89,18.05,0.04,0.0,7.23,17.46,9.69,33.08,4.93,0.0,12.77,10.34,26.48,16.41,6.88,12.22,15.5,16.0,15.75
01-05-2020,citi,cc,us,10.13,18.29,27.05,9.54,17.28,41.84,33.27,28.36,19.83,0.0,31.51,29.01,14.46,21.95,3.65,0.0,3.62,21.16,6.91,36.71,7.48,8.02,13.55,14.3,28.12,19.39,7.07,16.01,17.65,16.25,16.95
01-06-2020,citi,cc,us,11.85,18.4,24.78,9.65,19.67,43.52,35.75,33.61,21.04,0.0,36.69,31.96,18.74,35.15,3.68,0.0,3.62,37.83,12.47,36.65,7.48,2.16,14.62,12.18,30.72,24.51,11.52,14.62,20.34,16.17,18.26
01-07-2020,citi,cc,us,12.06,18.11,25.61,9.89,20.61,43.07,37.69,33.57,24.04,0.0,40.46,37.28,15.92,33.53,0.07,0.0,3.62,27.65,9.69,38.68,5.26,0.0,12.16,10.67,31.8,25.44,8.21,13.35,19.7,16.42,18.06
01-08-2020,citi,cc,us,12.65,18.22,24.81,9.54,17.49,41.13,40.14,34.84,19.55,0.0,39.36,36.96,14.83,34.5,3.67,0.0,5.64,40.21,6.91,38.38,5.26,0.0,5.0,12.05,30.63,25.13,11.29,12.14,19.8,16.3,18.05
01-09-2020,citi,cc,us,10.12,18.0,25.95,9.98,15.57,40.63,42.59,30.6,15.97,0.0,40.66,33.17,12.71,28.86,5.07,0.0,9.26,33.99,8.77,33.57,4.2,0.0,5.0,13.31,29.07,23.08,11.42,11.22,18.7,16.01,17.36
01-10-2020,citi,cc,us,11.13,18.03,24.37,9.91,16.96,45.1,44.55,32.54,18.91,0.0,34.56,29.85,28.31,28.24,5.08,0.0,0.0,33.99,9.69,33.2,4.89,0.0,5.93,10.39,31.61,24.19,9.75,10.88,19.11,15.86,17.48
01-11-2020,citi,cc,us,10.12,17.93,24.02,9.98,18.22,47.32,46.99,32.09,18.23,0.0,38.93,34.08,20.49,31.13,5.94,0.0,10.85,33.99,3.46,34.29,3.07,0.0,17.56,11.71,32.57,24.93,10.85,13.33,20.42,15.51,17.96
01-12-2020,citi,cc,us,10.67,17.93,25.6,10.1,15.65,39.82,48.95,27.73,17.23,0.0,27.76,23.5,13.6,28.12,1.45,0.0,0.0,30.29,11.54,26.68,5.42,0.0,14.94,9.07,29.88,18.6,8.66,11.22,17.09,16.08,16.58
01-01-2021,citi,cc,us,9.62,17.94,24.28,10.58,15.51,42.3,51.4,31.49,17.22,0.0,35.38,31.4,18.25,28.39,0.06,0.0,0.0,30.03,6.91,28.23,4.78,0.0,10.12,10.54,31.58,22.68,7.4,10.73,18.1,15.6,16.85
01-02-2021,citi,cc,us,11.33,17.86,32.9,10.21,15.33,41.75,60.83,28.94,20.32,0.0,33.47,26.98,13.73,26.94,3.67,0.0,0.0,23.15,9.69,27.91,4.87,0.0,11.98,8.22,33.43,20.22,7.3,10.6,17.89,18.08,17.98
01-03-2021,citi,cc,us,9.94,17.92,41.36,10.67,17.29,46.06,55.32,34.63,18.11,0.0,39.26,27.21,33.51,35.66,3.65,0.0,0.0,21.16,8.77,29.94,3.6,4.01,10.12,9.22,34.28,27.13,6.72,11.38,19.88,19.97,19.92
01-04-2021,citi,cc,us,9.91,18.17,44.0,10.06,16.21,45.07,57.76,33.1,18.53,17.59,43.2,32.9,25.54,29.6,5.91,0.0,0.0,10.19,11.54,31.41,6.26,2.16,5.93,9.19,34.13,29.77,5.53,10.99,20.1,20.54,20.32
01-05-2021,citi,cc,us,11.07,17.78,47.13,10.47,17.25,47.4,59.72,35.07,16.34,17.59,48.73,28.15,26.15,36.93,0.04,0.0,10.85,20.37,5.31,27.01,4.78,0.0,9.45,9.26,35.16,31.51,7.31,10.1,21.02,21.61,21.32
01-06-2021,citi,cc,us,11.29,17.97,45.31,10.47,18.27,53.71,62.17,39.43,20.29,13.89,48.93,45.37,21.34,36.55,8.7,0.0,0.0,12.96,10.62,32.29,2.45,0.0,2.96,10.55,38.77,33.22,6.46,9.65,22.02,21.26,21.64
01-07-2021,citi,cc,us,10.39,17.99,25.26,10.51,18.64,51.9,64.13,34.54,23.45,9.26,38.97,46.3,17.52,31.83,5.09,0.0,3.97,20.37,12.47,29.76,2.45,0.0,2.96,10.52,38.53,28.78,8.38,9.14,21.21,16.04,18.62
01-08-2021,citi,cc,us,12.01,18.1,26.76,10.73,17.53,47.49,66.57,34.12,20.17,0.0,45.6,44.76,24.63,29.59,5.91,7.78,5.64,20.37,15.0,28.93,2.45,0.0,4.2,12.26,37.18,28.92,10.94,9.57,21.65,16.9,19.27
01-01-2017,citizens bank,cc,us,8.77,18.21,19.04,3.63,6.83,9.27,10.71,9.28,10.02,0.0,6.09,0.73,0.0,0.0,1.4,0.0,7.23,10.19,6.91,13.49,3.72,17.75,11.36,12.74,9.22,1.36,5.15,11.81,6.88,12.41,9.64
01-02-2017,citizens bank,cc,us,8.06,18.12,19.0,3.64,6.52,10.41,14.14,9.3,13.94,0.0,4.87,1.91,9.63,0.0,1.4,0.0,9.26,6.48,9.69,14.0,3.72,8.33,8.89,11.47,10.86,3.28,5.37,9.28,7.2,12.2,9.7
01-03-2017,citizens bank,cc,us,7.01,18.11,19.0,3.63,7.87,9.51,12.78,14.09,13.35,0.0,3.56,0.45,2.96,2.51,0.0,0.0,4.06,0.0,0.0,14.58,3.72,21.76,7.31,12.92,11.52,1.9,0.81,12.06,6.57,11.94,9.25
01-04-2017,citizens bank,cc,us,6.96,18.41,19.0,3.64,8.55,8.45,12.45,13.39,9.75,0.0,3.75,0.0,0.0,6.27,0.0,0.0,10.85,0.0,0.0,12.97,4.89,16.67,8.55,11.0,10.52,2.0,2.17,10.82,6.38,12.0,9.19
01-05-2017,citizens bank,cc,us,7.97,18.73,19.0,3.64,6.3,6.18,8.51,11.37,5.45,0.0,1.88,0.0,0.0,2.1,0.0,0.0,2.03,0.0,0.0,10.01,1.06,8.64,3.73,8.29,7.56,0.8,0.41,6.35,3.78,12.34,8.06
01-06-2017,citizens bank,cc,us,9.43,18.68,19.0,3.63,3.97,5.37,11.35,11.86,5.12,0.0,0.63,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0,9.17,0.53,2.16,2.5,6.66,7.53,0.13,1.13,4.2,3.25,12.68,7.96
01-07-2017,citizens bank,cc,us,7.51,18.74,19.01,3.64,3.21,4.38,7.63,9.16,2.21,0.0,0.0,0.0,4.81,0.0,0.0,0.0,5.64,0.0,0.0,6.99,1.27,4.01,3.73,5.56,5.32,0.96,1.13,4.31,2.93,12.23,7.58
01-08-2017,citizens bank,cc,us,6.95,18.76,19.0,3.64,3.69,4.99,9.37,8.31,1.11,0.0,0.0,0.0,2.96,0.0,0.0,0.0,9.26,0.0,0.0,9.2,1.27,0.0,2.5,7.65,5.49,0.59,1.85,4.12,3.01,12.09,7.55
01-09-2017,citizens bank,cc,us,9.09,18.61,19.0,3.7,3.56,7.11,9.79,10.18,5.5,0.0,0.0,0.0,2.96,0.0,0.0,0.0,9.26,0.0,0.0,13.68,1.27,4.01,2.75,11.33,7.23,0.59,1.85,6.61,4.07,12.6,8.34
01-10-2017,citizens bank,cc,us,8.15,18.54,19.0,3.66,4.38,4.62,7.43,10.61,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,0.0,0.0,13.15,0.53,6.17,2.5,6.82,6.95,0.0,1.45,5.83,3.56,12.34,7.95
01-11-2017,citizens bank,cc,us,9.13,18.58,17.56,3.65,6.49,6.7,9.04,12.06,11.3,0.0,0.0,0.0,4.81,0.0,0.0,0.0,23.72,0.0,0.0,14.35,1.27,5.71,2.5,8.68,9.12,0.96,4.74,6.5,5.33,12.23,8.78
01-12-2017,citizens bank,cc,us,7.7,18.57,18.52,3.64,7.76,6.22,7.89,12.23,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.95,0.0,0.0,13.01,0.53,15.48,4.81,9.96,9.46,0.0,6.19,8.76,6.1,12.11,9.1
01-01-2018,citizens bank,cc,us,8.68,20.89,19.0,3.64,5.9,5.88,8.16,10.81,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57,0.0,0.0,14.09,2.45,14.51,7.31,7.82,7.84,0.0,4.51,9.24,5.4,13.05,9.23
01-02-2018,citizens bank,cc,us,10.25,20.54,20.77,3.63,5.77,6.02,11.0,7.97,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,11.88,1.06,12.19,6.7,8.04,7.62,0.0,5.38,7.97,5.24,13.8,9.52
01-03-2018,citizens bank,cc,us,8.27,20.68,22.41,3.63,1.86,4.86,9.62,6.4,2.21,0.0,0.0,0.0,0.0,2.51,0.0,0.0,17.64,0.0,0.0,9.99,1.92,0.0,2.96,7.95,4.99,0.5,3.53,4.56,3.39,13.75,8.57
01-04-2018,citizens bank,cc,us,10.02,20.67,23.12,3.63,1.93,4.52,6.97,5.83,4.81,0.0,0.0,0.0,0.0,3.9,0.0,0.0,8.02,0.0,0.0,12.3,0.0,0.0,4.2,9.23,4.81,0.78,1.6,5.15,3.08,14.36,8.72
01-05-2018,citizens bank,cc,us,7.82,20.7,21.74,3.62,3.57,5.36,8.23,5.61,3.8,0.0,0.0,0.0,0.0,1.4,0.0,0.0,22.4,10.19,0.0,14.99,1.92,0.0,4.2,9.73,5.31,0.28,6.52,6.17,4.57,13.47,9.02
01-06-2018,citizens bank,cc,us,9.62,20.27,22.33,3.63,3.68,5.48,6.78,5.99,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,14.27,0.53,0.0,4.2,8.2,5.19,0.0,4.25,5.44,3.72,13.96,8.84
01-07-2018,citizens bank,cc,us,9.2,20.64,23.49,3.63,4.02,4.81,7.47,5.95,7.4,0.0,2.05,0.73,0.0,1.25,0.0,0.0,24.87,0.0,0.0,13.53,1.92,0.0,2.96,5.24,5.93,0.81,4.97,4.73,4.11,14.24,9.18
01-08-2018,citizens bank,cc,us,10.74,20.85,21.64,3.63,2.38,6.77,8.19,5.22,6.71,0.0,1.25,0.0,4.81,1.95,0.0,0.0,16.05,0.0,0.0,14.96,0.0,0.0,2.96,8.61,5.85,1.6,3.21,5.31,3.99,14.22,9.1
01-09-2018,citizens bank,cc,us,8.2,20.34,21.74,3.62,1.66,5.02,4.61,5.07,2.21,0.0,3.1,0.0,7.78,1.18,1.4,0.0,21.25,0.0,0.0,12.14,0.0,0.0,4.2,6.82,3.71,2.41,4.53,4.63,3.82,13.48,8.65
01-10-2018,citizens bank,cc,us,9.58,20.59,22.84,3.63,2.22,3.45,1.61,3.64,4.73,0.0,1.88,0.0,0.0,0.7,1.42,0.0,16.4,0.0,0.0,11.7,1.92,0.0,0.0,7.43,3.13,0.52,3.56,4.21,2.86,14.16,8.51
01-11-2018,citizens bank,cc,us,10.08,20.93,22.57,3.62,1.98,3.41,3.07,6.14,1.11,0.0,3.72,0.0,0.0,5.71,0.02,0.0,17.2,0.0,0.0,12.64,0.0,0.0,4.81,8.21,3.14,1.89,3.44,5.13,3.4,14.3,8.85
01-12-2018,citizens bank,cc,us,9.81,20.61,22.6,3.62,3.62,5.23,3.93,7.13,1.11,0.0,7.02,0.0,0.0,4.6,2.25,0.0,19.58,10.19,0.0,12.19,0.0,0.0,0.0,7.82,4.2,2.32,6.4,4.0,4.23,14.16,9.2
01-01-2019,citizens bank,cc,us,8.33,20.51,21.63,3.62,3.9,5.1,4.47,7.4,2.91,0.0,6.46,0.0,0.0,2.79,0.02,0.0,28.48,6.48,0.0,12.83,0.0,8.02,4.81,6.56,4.76,1.85,7.0,6.44,5.01,13.52,9.26
01-02-2019,citizens bank,cc,us,9.34,20.45,22.35,3.63,3.77,5.02,4.96,8.12,3.01,0.0,6.62,0.0,0.0,5.01,2.83,0.0,30.07,6.48,0.0,11.92,0.0,0.0,2.96,6.99,4.98,2.33,7.88,4.37,4.89,13.94,9.41
01-03-2019,citizens bank,cc,us,9.94,20.55,22.76,3.62,3.09,4.92,4.49,9.19,3.7,0.0,3.16,0.0,0.0,4.39,5.89,0.0,33.69,10.19,0.0,14.6,1.92,0.0,0.0,11.14,5.08,1.51,9.95,5.53,5.52,14.22,9.87
